time (milliseconds since 1970-01-01),shortwave (W/m^2),longwave (W/m^2)
1.06710324E12,3.97e-08,1.80e-06
1.0671033E12,3.87e-08,1.80e-06
1.06710336E12,3.85e-08,1.80e-06
1.06710342E12,3.84e-08,1.80e-06
1.06710348E12,3.84e-08,1.80e-06
1.06710354E12,3.88e-08,1.80e-06
1.0671036E12,4.03e-08,1.80e-06
1.06710366E12,4.05e-08,1.80e-06
1.06710372E12,4.15e-08,1.80e-06
1.06710378E12,4.24e-08,1.80e-06
1.06710384E12,4.23e-08,1.80e-06
1.0671039E12,4.12e-08,1.80e-06
1.06710396E12,4.02e-08,1.80e-06
1.06710402E12,3.85e-08,1.80e-06
1.06710408E12,3.84e-08,1.80e-06
1.06710414E12,3.72e-08,1.78e-06
1.0671042E12,3.59e-08,1.73e-06
1.06710426E12,3.45e-08,1.73e-06
1.06710432E12,3.45e-08,1.73e-06
1.06710438E12,3.44e-08,1.73e-06
1.06710444E12,3.28e-08,1.73e-06
1.0671045E12,3.25e-08,1.71e-06
1.06710456E12,3.13e-08,1.66e-06
1.06710462E12,3.20e-08,1.66e-06
1.06710468E12,3.21e-08,1.66e-06
1.06710474E12,3.14e-08,1.66e-06
1.0671048E12,3.22e-08,1.66e-06
1.06710486E12,3.33e-08,1.72e-06
1.06710492E12,6.05e-08,1.92e-06
1.06710498E12,1.15e-07,2.36e-06
1.06710504E12,1.00e-07,2.42e-06
1.0671051E12,6.46e-08,2.22e-06
1.06710516E12,4.63e-08,2.02e-06
1.06710522E12,3.92e-08,1.89e-06
1.06710528E12,3.85e-08,1.82e-06
1.06710534E12,4.17e-08,1.80e-06
1.0671054E12,4.05e-08,1.80e-06
1.06710546E12,3.85e-08,1.80e-06
1.06710552E12,3.88e-08,1.80e-06
1.06710558E12,4.03e-08,1.80e-06
1.06710564E12,4.04e-08,1.80e-06
1.0671057E12,4.03e-08,1.80e-06
1.06710576E12,4.27e-08,1.82e-06
1.06710582E12,4.65e-08,1.88e-06
1.06710588E12,5.11e-08,1.89e-06
1.06710594E12,5.89e-08,1.96e-06
1.067106E12,7.64e-08,2.08e-06
1.06710606E12,9.73e-08,2.24e-06
1.06710612E12,1.06e-07,2.35e-06
1.06710618E12,1.03e-07,2.38e-06
1.06710624E12,9.79e-08,2.38e-06
1.0671063E12,9.18e-08,2.35e-06
1.06710636E12,8.49e-08,2.31e-06
1.06710642E12,7.91e-08,2.29e-06
1.06710648E12,7.53e-08,2.24e-06
1.06710654E12,7.66e-08,2.25e-06
1.0671066E12,7.53e-08,2.24e-06
1.06710666E12,7.57e-08,2.29e-06
1.06710672E12,7.69e-08,2.31e-06
1.06710678E12,8.87e-08,2.33e-06
1.06710684E12,9.79e-08,2.38e-06
1.0671069E12,9.82e-08,2.38e-06
1.06710696E12,1.00e-07,2.42e-06
1.06710702E12,9.71e-08,2.40e-06
1.06710708E12,9.89e-08,2.45e-06
1.06710714E12,1.02e-07,2.45e-06
1.0671072E12,1.01e-07,2.45e-06
1.06710726E12,9.93e-08,2.45e-06
1.06710732E12,9.57e-08,2.45e-06
1.06710738E12,9.51e-08,2.45e-06
1.06710744E12,9.77e-08,2.45e-06
1.0671075E12,1.01e-07,2.45e-06
1.06710756E12,1.16e-07,2.54e-06
1.06710762E12,1.26e-07,2.60e-06
1.06710768E12,1.27e-07,2.61e-06
1.06710774E12,1.26e-07,2.67e-06
1.0671078E12,1.27e-07,2.67e-06
1.06710786E12,1.24e-07,2.67e-06
1.06710792E12,1.19e-07,2.67e-06
1.06710798E12,1.12e-07,2.63e-06
1.06710804E12,9.82e-08,2.55e-06
1.0671081E12,8.61e-08,2.46e-06
1.06710816E12,7.78e-08,2.38e-06
1.06710822E12,7.24e-08,2.32e-06
1.06710828E12,6.90e-08,2.31e-06
1.06710834E12,6.56e-08,2.27e-06
1.0671084E12,6.05e-08,2.23e-06
1.06710846E12,5.60e-08,2.16e-06
1.06710852E12,5.33e-08,2.13e-06
1.06710858E12,5.32e-08,2.09e-06
1.06710864E12,5.20e-08,2.09e-06
1.0671087E12,4.99e-08,2.09e-06
1.06710876E12,4.80e-08,2.03e-06
1.06710882E12,4.62e-08,2.02e-06
1.06710888E12,4.44e-08,1.97e-06
1.06710894E12,4.32e-08,1.95e-06
1.067109E12,4.13e-08,1.95e-06
1.06710906E12,3.94e-08,1.88e-06
1.06710912E12,3.84e-08,1.88e-06
1.06710918E12,4.04e-08,1.88e-06
1.06710924E12,4.19e-08,1.88e-06
1.0671093E12,3.94e-08,1.86e-06
1.06710936E12,3.77e-08,1.80e-06
1.06710942E12,3.65e-08,1.80e-06
1.06710948E12,3.65e-08,1.80e-06
1.06710954E12,3.65e-08,1.80e-06
1.0671096E12,3.65e-08,1.80e-06
1.06710966E12,3.65e-08,1.80e-06
1.06710972E12,3.70e-08,1.80e-06
1.06710978E12,3.84e-08,1.80e-06
1.06710984E12,3.85e-08,1.80e-06
1.0671099E12,3.98e-08,1.81e-06
1.06710996E12,4.25e-08,1.87e-06
1.06711002E12,6.22e-08,1.94e-06
1.06711008E12,1.04e-07,2.13e-06
1.06711014E12,1.59e-07,2.34e-06
1.0671102E12,2.11e-07,2.55e-06
1.06711026E12,2.69e-07,2.84e-06
1.06711032E12,3.56e-07,3.22e-06
1.06711038E12,3.47e-07,3.22e-06
1.06711044E12,3.09e-07,3.08e-06
1.0671105E12,2.75e-07,2.97e-06
1.06711056E12,2.48e-07,2.93e-06
1.06711062E12,2.21e-07,2.89e-06
1.06711068E12,1.98e-07,2.85e-06
1.06711074E12,1.76e-07,2.79e-06
1.0671108E12,1.58e-07,2.74e-06
1.06711086E12,1.43e-07,2.70e-06
1.06711092E12,1.28e-07,2.64e-06
1.06711098E12,1.14e-07,2.57e-06
1.06711104E12,1.04e-07,2.50e-06
1.0671111E12,9.53e-08,2.44e-06
1.06711116E12,8.75e-08,2.38e-06
1.06711122E12,8.05e-08,2.32e-06
1.06711128E12,7.57e-08,2.29e-06
1.06711134E12,7.19e-08,2.24e-06
1.0671114E12,6.75e-08,2.20e-06
1.06711146E12,6.43e-08,2.16e-06
1.06711152E12,6.10e-08,2.14e-06
1.06711158E12,5.71e-08,2.09e-06
1.06711164E12,5.46e-08,2.05e-06
1.0671117E12,5.16e-08,2.02e-06
1.06711176E12,4.97e-08,2.01e-06
1.06711182E12,4.76e-08,1.95e-06
1.06711188E12,4.73e-08,1.95e-06
1.06711194E12,4.66e-08,1.95e-06
1.067112E12,4.62e-08,1.95e-06
1.06711206E12,4.69e-08,1.89e-06
1.06711212E12,4.89e-08,1.88e-06
1.06711218E12,5.01e-08,1.88e-06
1.06711224E12,5.01e-08,1.88e-06
1.0671123E12,5.01e-08,1.88e-06
1.06711236E12,5.01e-08,1.88e-06
1.06711242E12,5.24e-08,1.88e-06
1.06711248E12,5.55e-08,1.89e-06
1.06711254E12,5.62e-08,1.93e-06
1.0671126E12,5.56e-08,1.89e-06
1.06711266E12,5.19e-08,1.88e-06
1.06711272E12,4.93e-08,1.88e-06
1.06711278E12,4.75e-08,1.87e-06
1.06711284E12,4.58e-08,1.81e-06
1.0671129E12,4.43e-08,1.80e-06
1.06711296E12,4.26e-08,1.80e-06
1.06711302E12,4.34e-08,1.80e-06
1.06711308E12,4.43e-08,1.80e-06
1.06711314E12,4.43e-08,1.80e-06
1.0671132E12,4.29e-08,1.80e-06
1.06711326E12,4.23e-08,1.80e-06
1.06711332E12,4.23e-08,1.80e-06
1.06711338E12,4.23e-08,1.80e-06
1.06711344E12,4.29e-08,1.80e-06
1.0671135E12,4.38e-08,1.80e-06
1.06711356E12,4.34e-08,1.80e-06
1.06711362E12,4.25e-08,1.80e-06
1.06711368E12,4.24e-08,1.80e-06
1.06711374E12,4.23e-08,1.80e-06
1.0671138E12,4.29e-08,1.81e-06
1.06711386E12,4.40e-08,1.85e-06
1.06711392E12,4.43e-08,1.87e-06
1.06711398E12,4.53e-08,1.88e-06
1.06711404E12,4.68e-08,1.88e-06
1.0671141E12,1.06e-07,2.17e-06
1.06711416E12,2.09e-07,2.68e-06
1.06711422E12,2.45e-07,2.86e-06
1.06711428E12,2.82e-07,3.03e-06
1.06711434E12,2.54e-07,3.00e-06
1.0671144E12,2.42e-07,3.03e-06
1.06711446E12,2.42e-07,3.03e-06
1.06711452E12,3.25e-07,3.21e-06
1.06711458E12,3.62e-07,3.37e-06
1.06711464E12,3.35e-07,3.37e-06
1.0671147E12,2.87e-07,3.22e-06
1.06711476E12,2.38e-07,3.06e-06
1.06711482E12,1.99e-07,2.95e-06
1.06711488E12,1.68e-07,2.86e-06
1.06711494E12,1.43e-07,2.77e-06
1.067115E12,1.22e-07,2.65e-06
1.06711506E12,1.02e-07,2.55e-06
1.06711512E12,8.63e-08,2.42e-06
1.06711518E12,7.74e-08,2.32e-06
1.06711524E12,7.57e-08,2.31e-06
1.0671153E12,1.04e-07,2.48e-06
1.06711536E12,1.29e-07,2.61e-06
1.06711542E12,1.27e-07,2.52e-06
1.06711548E12,1.18e-07,2.45e-06
1.06711554E12,1.13e-07,2.45e-06
1.0671156E12,1.03e-07,2.39e-06
1.06711566E12,9.95e-08,2.39e-06
1.06711572E12,1.04e-07,2.45e-06
1.06711578E12,1.08e-07,2.45e-06
1.06711584E12,1.06e-07,2.45e-06
1.0671159E12,1.06e-07,2.45e-06
1.06711596E12,1.08e-07,2.50e-06
1.06711602E12,1.09e-07,2.53e-06
1.06711608E12,1.07e-07,2.53e-06
1.06711614E12,1.03e-07,2.53e-06
1.0671162E12,9.84e-08,2.53e-06
1.06711626E12,9.86e-08,2.53e-06
1.06711632E12,9.68e-08,2.53e-06
1.06711638E12,9.35e-08,2.53e-06
1.06711644E12,8.89e-08,2.53e-06
1.0671165E12,8.49e-08,2.53e-06
1.06711656E12,8.20e-08,2.48e-06
1.06711662E12,8.00e-08,2.45e-06
1.06711668E12,7.69e-08,2.45e-06
1.06711674E12,7.40e-08,2.45e-06
1.0671168E12,7.18e-08,2.41e-06
1.06711686E12,7.36e-08,2.45e-06
1.06711692E12,7.67e-08,2.45e-06
1.06711698E12,7.91e-08,2.45e-06
1.06711704E12,8.02e-08,2.45e-06
1.0671171E12,8.04e-08,2.45e-06
1.06711716E12,8.02e-08,2.45e-06
1.06711722E12,8.00e-08,2.46e-06
1.06711728E12,8.17e-08,2.53e-06
1.06711734E12,8.13e-08,2.53e-06
1.0671174E12,8.13e-08,2.53e-06
1.06711746E12,8.04e-08,2.53e-06
1.06711752E12,7.67e-08,2.53e-06
1.06711758E12,7.35e-08,2.48e-06
1.06711764E12,6.85e-08,2.45e-06
1.0671177E12,6.52e-08,2.42e-06
1.06711776E12,6.38e-08,2.38e-06
1.06711782E12,6.12e-08,2.38e-06
1.06711788E12,5.94e-08,2.38e-06
1.06711794E12,5.77e-08,2.36e-06
1.067118E12,5.75e-08,2.34e-06
1.06711806E12,5.79e-08,2.33e-06
1.06711812E12,5.75e-08,2.33e-06
1.06711818E12,5.65e-08,2.32e-06
1.06711824E12,5.58e-08,2.31e-06
1.0671183E12,5.58e-08,2.31e-06
1.06711836E12,5.43e-08,2.31e-06
1.06711842E12,5.55e-08,2.31e-06
1.06711848E12,5.70e-08,2.34e-06
1.06711854E12,5.97e-08,2.38e-06
1.0671186E12,6.43e-08,2.42e-06
1.06711866E12,6.87e-08,2.45e-06
1.06711872E12,7.26e-08,2.49e-06
1.06711878E12,8.17e-08,2.57e-06
1.06711884E12,9.75e-08,2.71e-06
1.0671189E12,1.11e-07,2.82e-06
1.06711896E12,1.36e-07,2.96e-06
1.06711902E12,1.79e-07,3.15e-06
1.06711908E12,1.97e-07,3.29e-06
1.06711914E12,1.89e-07,3.32e-06
1.0671192E12,1.82e-07,3.32e-06
1.06711926E12,1.72e-07,3.32e-06
1.06711932E12,1.64e-07,3.34e-06
1.06711938E12,1.60e-07,3.40e-06
1.06711944E12,1.53e-07,3.40e-06
1.0671195E12,1.42e-07,3.36e-06
1.06711956E12,1.32e-07,3.32e-06
1.06711962E12,1.26e-07,3.27e-06
1.06711968E12,1.22e-07,3.25e-06
1.06711974E12,1.23e-07,3.25e-06
1.0671198E12,1.20e-07,3.25e-06
1.06711986E12,1.15e-07,3.22e-06
1.06711992E12,1.10e-07,3.18e-06
1.06711998E12,1.05e-07,3.15e-06
1.06712004E12,1.00e-07,3.11e-06
1.0671201E12,9.46e-08,3.05e-06
1.06712016E12,8.93e-08,3.01e-06
1.06712022E12,8.47e-08,2.96e-06
1.06712028E12,8.05e-08,2.89e-06
1.06712034E12,7.66e-08,2.87e-06
1.0671204E12,7.31e-08,2.82e-06
1.06712046E12,6.98e-08,2.75e-06
1.06712052E12,6.71e-08,2.71e-06
1.06712058E12,6.49e-08,2.67e-06
1.06712064E12,6.22e-08,2.63e-06
1.0671207E12,6.10e-08,2.60e-06
1.06712076E12,6.30e-08,2.62e-06
1.06712082E12,1.07e-07,2.91e-06
1.06712088E12,1.68e-07,3.30e-06
1.06712094E12,3.05e-07,3.93e-06
1.067121E12,1.17e-06,6.71e-06
1.06712106E12,1.37e-06,7.91e-06
1.06712112E12,9.27e-07,6.47e-06
1.06712118E12,6.25e-07,5.20e-06
1.06712124E12,4.81e-07,4.58e-06
1.0671213E12,3.77e-07,4.17e-06
1.06712136E12,3.06e-07,3.95e-06
1.06712142E12,2.61e-07,3.80e-06
1.06712148E12,2.22e-07,3.67e-06
1.06712154E12,1.95e-07,3.58e-06
1.0671216E12,1.76e-07,3.49e-06
1.06712166E12,1.59e-07,3.38e-06
1.06712172E12,1.44e-07,3.28e-06
1.06712178E12,1.32e-07,3.19e-06
1.06712184E12,1.20e-07,3.11e-06
1.0671219E12,1.11e-07,3.02e-06
1.06712196E12,1.01e-07,2.93e-06
1.06712202E12,9.53e-08,2.87e-06
1.06712208E12,9.12e-08,2.82e-06
1.06712214E12,8.38e-08,2.72e-06
1.0671222E12,7.67e-08,2.66e-06
1.06712226E12,7.14e-08,2.60e-06
1.06712232E12,6.64e-08,2.54e-06
1.06712238E12,6.21e-08,2.48e-06
1.06712244E12,5.83e-08,2.44e-06
1.0671225E12,5.48e-08,2.38e-06
1.06712256E12,5.28e-08,2.32e-06
1.06712262E12,5.04e-08,2.31e-06
1.06712268E12,4.84e-08,2.27e-06
1.06712274E12,4.66e-08,2.24e-06
1.0671228E12,4.62e-08,2.23e-06
1.06712286E12,4.48e-08,2.17e-06
1.06712292E12,4.35e-08,2.16e-06
1.06712298E12,4.23e-08,2.12e-06
1.06712304E12,4.17e-08,2.10e-06
1.0671231E12,4.09e-08,2.09e-06
1.06712316E12,4.08e-08,2.09e-06
1.06712322E12,4.25e-08,2.09e-06
1.06712328E12,4.43e-08,2.09e-06
1.06712334E12,4.61e-08,2.09e-06
1.0671234E12,4.76e-08,2.10e-06
1.06712346E12,4.63e-08,2.10e-06
1.06712352E12,4.61e-08,2.09e-06
1.06712358E12,4.32e-08,2.05e-06
1.06712364E12,4.09e-08,2.02e-06
1.0671237E12,4.03e-08,2.00e-06
1.06712376E12,4.35e-08,2.02e-06
1.06712382E12,5.65e-08,2.14e-06
1.06712388E12,6.46e-08,2.24e-06
1.06712394E12,5.50e-08,2.17e-06
1.067124E12,4.73e-08,2.07e-06
1.06712406E12,4.28e-08,2.02e-06
1.06712412E12,3.96e-08,1.95e-06
1.06712418E12,3.84e-08,1.95e-06
1.06712424E12,3.85e-08,1.89e-06
1.0671243E12,3.84e-08,1.88e-06
1.06712436E12,3.84e-08,1.88e-06
1.06712442E12,3.85e-08,1.88e-06
1.06712448E12,3.84e-08,1.88e-06
1.06712454E12,3.84e-08,1.88e-06
1.0671246E12,3.84e-08,1.88e-06
1.06712466E12,3.90e-08,1.88e-06
1.06712472E12,4.02e-08,1.88e-06
1.06712478E12,3.90e-08,1.88e-06
1.06712484E12,3.86e-08,1.88e-06
1.0671249E12,4.03e-08,1.88e-06
1.06712496E12,3.94e-08,1.88e-06
1.06712502E12,3.76e-08,1.88e-06
1.06712508E12,3.64e-08,1.84e-06
1.06712514E12,3.47e-08,1.81e-06
1.0671252E12,3.41e-08,1.80e-06
1.06712526E12,3.34e-08,1.80e-06
1.06712532E12,3.25e-08,1.76e-06
1.06712538E12,3.25e-08,1.73e-06
1.06712544E12,3.17e-08,1.73e-06
1.0671255E12,3.21e-08,1.73e-06
1.06712556E12,3.13e-08,1.73e-06
1.06712562E12,3.29e-08,1.73e-06
1.06712568E12,3.45e-08,1.73e-06
1.06712574E12,3.45e-08,1.73e-06
1.0671258E12,3.46e-08,1.73e-06
1.06712586E12,3.78e-08,1.75e-06
1.06712592E12,4.32e-08,1.80e-06
1.06712598E12,5.04e-08,1.83e-06
1.06712604E12,5.61e-08,1.87e-06
1.0671261E12,5.93e-08,1.88e-06
1.06712616E12,6.04e-08,1.89e-06
1.06712622E12,6.01e-08,1.95e-06
1.06712628E12,5.96e-08,1.95e-06
1.06712634E12,5.83e-08,1.95e-06
1.0671264E12,5.75e-08,1.95e-06
1.06712646E12,5.61e-08,1.95e-06
1.06712652E12,6.05e-08,1.96e-06
1.06712658E12,6.46e-08,2.02e-06
1.06712664E12,6.38e-08,2.02e-06
1.0671267E12,6.05e-08,1.96e-06
1.06712676E12,5.87e-08,1.96e-06
1.06712682E12,5.73e-08,1.95e-06
1.06712688E12,5.60e-08,1.95e-06
1.06712694E12,5.48e-08,1.95e-06
1.067127E12,5.40e-08,1.95e-06
1.06712706E12,5.37e-08,1.95e-06
1.06712712E12,5.38e-08,1.95e-06
1.06712718E12,5.40e-08,1.95e-06
1.06712724E12,5.40e-08,1.95e-06
1.0671273E12,5.35e-08,1.95e-06
1.06712736E12,5.21e-08,1.95e-06
1.06712742E12,5.08e-08,1.95e-06
1.06712748E12,5.04e-08,1.95e-06
1.06712754E12,5.18e-08,1.95e-06
1.0671276E12,5.30e-08,1.95e-06
1.06712766E12,5.40e-08,2.02e-06
1.06712772E12,5.40e-08,2.02e-06
1.06712778E12,5.47e-08,2.04e-06
1.06712784E12,5.86e-08,2.09e-06
1.0671279E12,6.17e-08,2.15e-06
1.06712796E12,6.18e-08,2.16e-06
1.06712802E12,6.24e-08,2.16e-06
1.06712808E12,6.21e-08,2.17e-06
1.06712814E12,6.46e-08,2.21e-06
1.0671282E12,6.44e-08,2.24e-06
1.06712826E12,6.32e-08,2.24e-06
1.06712832E12,6.98e-08,2.26e-06
1.06712838E12,7.78e-08,2.31e-06
1.06712844E12,7.31e-08,2.27e-06
1.0671285E12,6.98e-08,2.24e-06
1.06712856E12,7.59e-08,2.27e-06
1.06712862E12,7.69e-08,2.31e-06
1.06712868E12,7.24e-08,2.27e-06
1.06712874E12,6.76e-08,2.24e-06
1.0671288E12,6.41e-08,2.24e-06
1.06712886E12,6.07e-08,2.22e-06
1.06712892E12,5.83e-08,2.17e-06
1.06712898E12,5.69e-08,2.17e-06
1.06712904E12,5.77e-08,2.16e-06
1.0671291E12,6.55e-08,2.19e-06
1.06712916E12,1.20e-07,2.42e-06
1.06712922E12,2.35e-07,2.86e-06
1.06712928E12,2.66e-07,3.11e-06
1.06712934E12,2.47e-07,3.21e-06
1.0671294E12,2.16e-07,3.24e-06
1.06712946E12,1.80e-07,3.16e-06
1.06712952E12,1.50e-07,3.06e-06
1.06712958E12,1.27e-07,2.95e-06
1.06712964E12,1.12e-07,2.85e-06
1.0671297E12,1.05e-07,2.82e-06
1.06712976E12,9.51e-08,2.75e-06
1.06712982E12,8.49e-08,2.65e-06
1.06712988E12,7.71e-08,2.57e-06
1.06712994E12,7.40e-08,2.53e-06
1.06713E12,7.06e-08,2.46e-06
1.06713006E12,6.89e-08,2.45e-06
1.06713012E12,6.90e-08,2.43e-06
1.06713018E12,7.13e-08,2.41e-06
1.06713024E12,7.01e-08,2.38e-06
1.0671303E12,6.85e-08,2.38e-06
1.06713036E12,6.73e-08,2.35e-06
1.06713042E12,6.76e-08,2.31e-06
1.06713048E12,6.76e-08,2.31e-06
1.06713054E12,6.75e-08,2.31e-06
1.0671306E12,6.82e-08,2.31e-06
1.06713066E12,7.53e-08,2.33e-06
1.06713072E12,8.87e-08,2.38e-06
1.06713078E12,1.02e-07,2.45e-06
1.06713084E12,1.58e-07,2.65e-06
1.0671309E12,2.52e-07,2.98e-06
1.06713096E12,3.40e-07,3.34e-06
1.06713102E12,3.78e-07,3.63e-06
1.06713108E12,3.67e-07,3.75e-06
1.06713114E12,3.52e-07,3.77e-06
1.0671312E12,3.28e-07,3.77e-06
1.06713126E12,2.89e-07,3.71e-06
1.06713132E12,2.59e-07,3.69e-06
1.06713138E12,2.35e-07,3.63e-06
1.06713144E12,2.34e-07,3.69e-06
1.0671315E12,2.20e-07,3.69e-06
1.06713156E12,1.92e-07,3.61e-06
1.06713162E12,1.71e-07,3.50e-06
1.06713168E12,1.52e-07,3.39e-06
1.06713174E12,1.33e-07,3.23e-06
1.0671318E12,1.24e-07,3.13e-06
1.06713186E12,1.35e-07,3.11e-06
1.06713192E12,1.44e-07,3.12e-06
1.06713198E12,1.45e-07,3.11e-06
1.06713204E12,1.61e-07,3.17e-06
1.0671321E12,2.23e-07,3.44e-06
1.06713216E12,2.43e-07,3.55e-06
1.06713222E12,2.10e-07,3.43e-06
1.06713228E12,1.77e-07,3.25e-06
1.06713234E12,1.58e-07,3.13e-06
1.0671324E12,1.43e-07,3.06e-06
1.06713246E12,1.31e-07,2.98e-06
1.06713252E12,1.47e-07,3.15e-06
1.06713258E12,1.83e-07,3.43e-06
1.06713264E12,2.51e-07,3.98e-06
1.0671327E12,2.15e-07,3.78e-06
1.06713276E12,1.55e-07,3.41e-06
1.06713282E12,1.24e-07,3.12e-06
1.06713288E12,1.06e-07,2.94e-06
1.06713294E12,9.66e-08,2.84e-06
1.067133E12,9.04e-08,2.78e-06
1.06713306E12,8.63e-08,2.72e-06
1.06713312E12,8.43e-08,2.68e-06
1.06713318E12,8.34e-08,2.67e-06
1.06713324E12,8.39e-08,2.67e-06
1.0671333E12,8.51e-08,2.67e-06
1.06713336E12,8.89e-08,2.68e-06
1.06713342E12,9.71e-08,2.78e-06
1.06713348E12,1.07e-07,2.90e-06
1.06713354E12,1.11e-07,2.96e-06
1.0671336E12,1.10e-07,2.97e-06
1.06713366E12,1.08e-07,2.97e-06
1.06713372E12,1.05e-07,2.96e-06
1.06713378E12,1.03e-07,2.96e-06
1.06713384E12,9.98e-08,2.91e-06
1.0671339E12,9.57e-08,2.89e-06
1.06713396E12,9.38e-08,2.87e-06
1.06713402E12,9.66e-08,2.85e-06
1.06713408E12,9.68e-08,2.83e-06
1.06713414E12,9.75e-08,2.86e-06
1.0671342E12,9.84e-08,2.89e-06
1.06713426E12,9.79e-08,2.88e-06
1.06713432E12,9.75e-08,2.84e-06
1.06713438E12,9.44e-08,2.82e-06
1.06713444E12,9.14e-08,2.82e-06
1.0671345E12,8.87e-08,2.81e-06
1.06713456E12,8.63e-08,2.75e-06
1.06713462E12,8.51e-08,2.74e-06
1.06713468E12,8.41e-08,2.74e-06
1.06713474E12,8.28e-08,2.74e-06
1.0671348E12,8.30e-08,2.72e-06
1.06713486E12,8.24e-08,2.68e-06
1.06713492E12,8.30e-08,2.67e-06
1.06713498E12,8.32e-08,2.67e-06
1.06713504E12,8.20e-08,2.67e-06
1.0671351E12,8.13e-08,2.66e-06
1.06713516E12,8.04e-08,2.62e-06
1.06713522E12,7.96e-08,2.60e-06
1.06713528E12,7.87e-08,2.60e-06
1.06713534E12,7.60e-08,2.60e-06
1.0671354E12,7.46e-08,2.56e-06
1.06713546E12,7.33e-08,2.53e-06
1.06713552E12,7.23e-08,2.53e-06
1.06713558E12,7.10e-08,2.52e-06
1.06713564E12,6.92e-08,2.48e-06
1.0671357E12,6.75e-08,2.45e-06
1.06713576E12,6.56e-08,2.45e-06
1.06713582E12,6.56e-08,2.45e-06
1.06713588E12,6.46e-08,2.45e-06
1.06713594E12,6.49e-08,2.45e-06
1.067136E12,6.49e-08,2.45e-06
1.06713606E12,6.58e-08,2.45e-06
1.06713612E12,6.56e-08,2.45e-06
1.06713618E12,6.75e-08,2.45e-06
1.06713624E12,6.93e-08,2.46e-06
1.0671363E12,7.40e-08,2.51e-06
1.06713636E12,8.59e-08,2.62e-06
1.06713642E12,9.16e-08,2.67e-06
1.06713648E12,9.20e-08,2.67e-06
1.06713654E12,9.02e-08,2.64e-06
1.0671366E12,9.10e-08,2.61e-06
1.06713666E12,9.29e-08,2.60e-06
1.06713672E12,9.82e-08,2.62e-06
1.06713678E12,1.08e-07,2.70e-06
1.06713684E12,1.26e-07,2.81e-06
1.0671369E12,1.60e-07,3.03e-06
1.06713696E12,1.46e-07,3.00e-06
1.06713702E12,1.26e-07,2.86e-06
1.06713708E12,1.15e-07,2.78e-06
1.06713714E12,1.07e-07,2.74e-06
1.0671372E12,1.01e-07,2.68e-06
1.06713726E12,9.55e-08,2.67e-06
1.06713732E12,9.10e-08,2.62e-06
1.06713738E12,8.79e-08,2.60e-06
1.06713744E12,8.43e-08,2.60e-06
1.0671375E12,8.65e-08,2.60e-06
1.06713756E12,9.02e-08,2.60e-06
1.06713762E12,9.84e-08,2.66e-06
1.06713768E12,1.07e-07,2.74e-06
1.06713774E12,1.05e-07,2.74e-06
1.0671378E12,1.04e-07,2.74e-06
1.06713786E12,1.06e-07,2.74e-06
1.06713792E12,1.05e-07,2.74e-06
1.06713798E12,1.05e-07,2.75e-06
1.06713804E12,1.09e-07,2.76e-06
1.0671381E12,1.13e-07,2.81e-06
1.06713816E12,1.13e-07,2.81e-06
1.06713822E12,1.15e-07,2.82e-06
1.06713828E12,1.09e-07,2.81e-06
1.06713834E12,1.04e-07,2.75e-06
1.0671384E12,9.93e-08,2.74e-06
1.06713846E12,9.48e-08,2.68e-06
1.06713852E12,9.42e-08,2.67e-06
1.06713858E12,9.46e-08,2.69e-06
1.06713864E12,9.48e-08,2.74e-06
1.0671387E12,9.20e-08,2.72e-06
1.06713876E12,8.49e-08,2.67e-06
1.06713882E12,8.39e-08,2.67e-06
1.06713888E12,7.64e-08,2.60e-06
1.06713894E12,6.97e-08,2.51e-06
1.067139E12,6.50e-08,2.44e-06
1.06713906E12,6.19e-08,2.37e-06
1.06713912E12,5.92e-08,2.31e-06
1.06713918E12,5.71e-08,2.25e-06
1.06713924E12,5.55e-08,2.24e-06
1.0671393E12,5.40e-08,2.19e-06
1.06713936E12,5.20e-08,2.16e-06
1.06713942E12,5.20e-08,2.16e-06
1.06713948E12,5.36e-08,2.16e-06
1.06713954E12,5.40e-08,2.16e-06
1.0671396E12,5.51e-08,2.16e-06
1.06713966E12,5.50e-08,2.16e-06
1.06713972E12,5.28e-08,2.15e-06
1.06713978E12,5.11e-08,2.10e-06
1.06713984E12,5.00e-08,2.09e-06
1.0671399E12,4.99e-08,2.09e-06
1.06713996E12,4.94e-08,2.09e-06
1.06714002E12,5.00e-08,2.09e-06
1.06714008E12,5.00e-08,2.09e-06
1.06714014E12,5.08e-08,2.09e-06
1.0671402E12,5.38e-08,2.12e-06
1.06714026E12,5.50e-08,2.16e-06
1.06714032E12,5.31e-08,2.15e-06
1.06714038E12,5.16e-08,2.10e-06
1.06714044E12,5.08e-08,2.09e-06
1.0671405E12,5.36e-08,2.16e-06
1.06714056E12,5.45e-08,2.16e-06
1.06714062E12,5.46e-08,2.16e-06
1.06714068E12,5.35e-08,2.16e-06
1.06714074E12,5.08e-08,2.16e-06
1.0671408E12,5.20e-08,2.14e-06
1.06714086E12,5.58e-08,2.16e-06
1.06714092E12,5.79e-08,2.17e-06
1.06714098E12,5.93e-08,2.18e-06
1.06714104E12,5.96e-08,2.16e-06
1.0671411E12,5.87e-08,2.16e-06
1.06714116E12,5.64e-08,2.16e-06
1.06714122E12,5.37e-08,2.13e-06
1.06714128E12,5.37e-08,2.09e-06
